exchange;first_currency;second_currency;exchange_pair_id;time;open;high;low;close;volume;market_cap
BEQUANT;BTC;USD;13;2025-12-18 00:00:00+00:00;86258.13;89416.36;84477.9;85516.51;758.38038;
BEQUANT;BTC;USD;13;2025-12-17 00:00:00+00:00;87718.39;90250.0;85317.14;86185.85;571.79101;
BEQUANT;BTC;USD;13;2025-12-16 00:00:00+00:00;86393.95;88133.81;85412.96;87853.9;465.97476;
BEQUANT;BTC;USD;13;2025-12-15 00:00:00+00:00;88181.82;89983.58;85202.86;86437.63;498.65682;
BEQUANT;BTC;USD;13;2025-12-14 00:00:00+00:00;90216.43;90449.33;87610.18;88147.55;315.05024;
BEQUANT;BTC;USD;13;2025-12-13 00:00:00+00:00;90250.96;90615.39;89779.52;90277.76;201.22324;
BEQUANT;BTC;USD;13;2025-12-12 00:00:00+00:00;92561.64;92719.08;89524.57;90266.98;581.39086;
BEQUANT;BTC;USD;13;2025-12-11 00:00:00+00:00;92046.24;93500.0;89289.77;92567.56;707.15565;
BEQUANT;BTC;USD;13;2025-12-10 00:00:00+00:00;92656.68;94438.91;91617.92;91998.96;791.44589;
BEQUANT;BTC;USD;13;2025-12-09 00:00:00+00:00;90640.27;94585.52;89563.09;92683.78;661.34787;
BEQUANT;BTC;USD;13;2025-12-08 00:00:00+00:00;90255.29;92215.37;89623.84;90646.69;555.07159;
BEQUANT;BTC;USD;13;2025-12-07 00:00:00+00:00;89238.95;91675.78;87753.8;90383.16;458.2316;
BEQUANT;BTC;USD;13;2025-12-06 00:00:00+00:00;89277.88;90221.09;88969.8;89252.21;373.25402;
BEQUANT;BTC;USD;13;2025-12-05 00:00:00+00:00;92150.98;92654.55;88093.22;89344.64;473.72009;
BEQUANT;BTC;USD;13;2025-12-04 00:00:00+00:00;93393.28;94022.78;90931.76;92089.56;621.72677;
BEQUANT;BTC;USD;13;2025-12-03 00:00:00+00:00;91385.52;94015.03;91049.18;93427.47;672.83176;
BEQUANT;BTC;USD;13;2025-12-02 00:00:00+00:00;86330.77;92257.39;86195.92;91313.07;741.66019;
BEQUANT;BTC;USD;13;2025-12-01 00:00:00+00:00;90320.85;90377.45;83935.95;86281.57;920.52093;
BEQUANT;BTC;USD;13;2025-11-30 00:00:00+00:00;90809.9;91926.26;90362.04;90362.04;265.21655;
BEQUANT;BTC;USD;13;2025-11-29 00:00:00+00:00;90894.05;91125.04;90206.1;90834.31;310.11384;
BEQUANT;BTC;USD;13;2025-11-28 00:00:00+00:00;91339.04;93023.68;90195.76;90890.83;644.76427;
BEQUANT;BTC;USD;13;2025-11-27 00:00:00+00:00;90475.48;91888.01;90117.02;91333.64;619.44613;
BEQUANT;BTC;USD;13;2025-11-26 00:00:00+00:00;87348.77;90590.48;86303.04;90513.88;625.36102;
BEQUANT;BTC;USD;13;2025-11-25 00:00:00+00:00;88249.34;88482.91;86218.7;87362.26;675.66642;
BEQUANT;BTC;USD;13;2025-11-24 00:00:00+00:00;86804.66;89191.59;85299.39;88305.06;887.37305;
BEQUANT;BTC;USD;13;2025-11-23 00:00:00+00:00;84678.96;88000.0;84678.96;86781.6;553.24394;
BEQUANT;BTC;USD;13;2025-11-22 00:00:00+00:00;85219.29;85588.34;83588.14;84725.65;643.81716;
BEQUANT;BTC;USD;13;2025-11-21 00:00:00+00:00;86695.67;87436.06;80726.86;85141.77;1662.27142;
BEQUANT;BTC;USD;13;2025-11-20 00:00:00+00:00;91423.36;93083.7;86137.27;86761.47;948.6689;
BEQUANT;BTC;USD;13;2025-11-19 00:00:00+00:00;92988.7;92988.7;88639.74;91561.32;821.46523;
BEQUANT;BTC;USD;13;2025-11-18 00:00:00+00:00;92144.62;93768.47;89398.09;92973.05;1028.93488;
BEQUANT;BTC;USD;13;2025-11-17 00:00:00+00:00;94272.81;95991.72;91372.64;92216.99;776.74337;
BEQUANT;BTC;USD;13;2025-11-16 00:00:00+00:00;95632.65;96591.3;93058.33;94256.89;474.50375;
BEQUANT;BTC;USD;13;2025-11-15 00:00:00+00:00;94618.46;96714.24;94618.46;95604.89;471.97603;
BEQUANT;BTC;USD;13;2025-11-14 00:00:00+00:00;99664.26;99847.83;94066.0;94530.64;1468.00687;
BEQUANT;BTC;USD;13;2025-11-13 00:00:00+00:00;101676.68;103982.61;98041.03;99823.11;1293.65895;
BEQUANT;BTC;USD;13;2025-11-12 00:00:00+00:00;103162.43;105331.15;100842.93;101669.78;755.41181;
BEQUANT;BTC;USD;13;2025-11-11 00:00:00+00:00;106022.8;107476.34;102503.22;103086.32;784.303;
BEQUANT;BTC;USD;13;2025-11-10 00:00:00+00:00;104713.8;106659.84;104287.18;106011.42;708.25515;
BEQUANT;BTC;USD;13;2025-11-09 00:00:00+00:00;102303.98;105335.71;101484.27;104731.03;415.61644;
BEQUANT;BTC;USD;13;2025-11-08 00:00:00+00:00;103303.73;103358.98;101531.02;102326.49;356.618;
BEQUANT;BTC;USD;13;2025-11-07 00:00:00+00:00;101301.32;104008.03;99385.99;103377.34;885.3019;
BEQUANT;BTC;USD;13;2025-11-06 00:00:00+00:00;103840.05;104081.14;100356.0;101348.52;882.24438;
BEQUANT;BTC;USD;13;2025-11-05 00:00:00+00:00;101562.31;104513.85;99023.9;103903.3;854.4437;
BEQUANT;BTC;USD;13;2025-11-04 00:00:00+00:00;106492.32;107259.49;99006.16;101488.66;1305.45102;
BEQUANT;BTC;USD;13;2025-11-03 00:00:00+00:00;110576.78;110764.09;105356.89;106602.12;986.203;
BEQUANT;BTC;USD;13;2025-11-02 00:00:00+00:00;110080.45;111232.39;109563.26;110580.78;389.75856;
BEQUANT;BTC;USD;13;2025-11-01 00:00:00+00:00;109612.57;110489.13;109395.86;110052.76;317.29836;
BEQUANT;BTC;USD;13;2025-10-31 00:00:00+00:00;108290.45;111032.56;108290.45;109594.68;810.02603;
BEQUANT;BTC;USD;13;2025-10-30 00:00:00+00:00;110012.02;111585.84;106372.45;108302.87;1035.83905;
BEQUANT;BTC;USD;13;2025-10-29 00:00:00+00:00;112760.56;113593.35;109400.0;110009.49;808.90864;
BEQUANT;BTC;USD;13;2025-10-28 00:00:00+00:00;114064.9;116021.14;112313.37;112899.8;704.90123;
BEQUANT;BTC;USD;13;2025-10-27 00:00:00+00:00;114441.81;116288.15;113919.1;114105.65;611.02929;
BEQUANT;BTC;USD;13;2025-10-26 00:00:00+00:00;111601.12;116253.42;111261.0;114483.6;431.91277;
BEQUANT;BTC;USD;13;2025-10-25 00:00:00+00:00;111004.07;111910.67;110703.12;111672.22;264.66355;
BEQUANT;BTC;USD;13;2025-10-24 00:00:00+00:00;110061.57;111912.53;109761.06;111005.06;620.76483;
BEQUANT;BTC;USD;13;2025-10-23 00:00:00+00:00;107593.73;111278.01;107528.53;109989.35;740.8256;
BEQUANT;BTC;USD;13;2025-10-22 00:00:00+00:00;108270.39;109078.53;106692.14;107600.86;944.42783;
BEQUANT;BTC;USD;13;2025-10-21 00:00:00+00:00;110525.73;113964.45;107495.5;108336.73;1076.6759;
BEQUANT;BTC;USD;13;2025-10-20 00:00:00+00:00;108411.21;111645.45;107483.82;110531.91;757.70142;
BEQUANT;BTC;USD;13;2025-10-19 00:00:00+00:00;107192.21;109413.71;106160.74;108656.26;483.01001;
BEQUANT;BTC;USD;13;2025-10-18 00:00:00+00:00;106431.31;107372.71;106358.1;107152.71;398.72062;
BEQUANT;BTC;USD;13;2025-10-17 00:00:00+00:00;108155.88;109187.99;103583.02;106412.12;1163.62921;
BEQUANT;BTC;USD;13;2025-10-16 00:00:00+00:00;110780.56;111839.01;107500.0;108124.61;942.21441;
BEQUANT;BTC;USD;13;2025-10-15 00:00:00+00:00;113031.46;113496.66;110244.35;110728.04;813.36328;
BEQUANT;BTC;USD;13;2025-10-14 00:00:00+00:00;115089.06;115336.73;110000.0;113010.43;892.4905;
BEQUANT;BTC;USD;13;2025-10-13 00:00:00+00:00;114905.39;115903.97;113716.54;115149.32;745.16084;
BEQUANT;BTC;USD;13;2025-10-12 00:00:00+00:00;110519.5;115666.42;109604.17;114947.25;1013.35447;
BEQUANT;BTC;USD;13;2025-10-11 00:00:00+00:00;112802.72;113267.74;109597.26;110639.33;1210.8682;
BEQUANT;BTC;USD;13;2025-10-10 00:00:00+00:00;121680.75;122513.33;102644.0;112802.71;1085.25929;
BEQUANT;BTC;USD;13;2025-10-09 00:00:00+00:00;123233.06;123679.58;119789.58;121611.71;475.51251;
BEQUANT;BTC;USD;13;2025-10-08 00:00:00+00:00;121384.72;124100.35;121117.49;123311.11;596.20126;
BEQUANT;BTC;USD;13;2025-10-07 00:00:00+00:00;124631.5;125007.57;120632.32;121363.62;551.23619;
BEQUANT;BTC;USD;13;2025-10-06 00:00:00+00:00;123331.38;126141.26;123223.08;124696.2;640.66925;
BEQUANT;BTC;USD;13;2025-10-05 00:00:00+00:00;122400.37;125600.0;122146.42;123482.48;696.78434;
BEQUANT;BTC;USD;13;2025-10-04 00:00:00+00:00;122222.47;122789.48;121526.73;122381.86;356.11691;
BEQUANT;BTC;USD;13;2025-10-03 00:00:00+00:00;120375.74;123861.66;119259.8;122197.06;739.78067;
BEQUANT;BTC;USD;13;2025-10-02 00:00:00+00:00;118599.99;120966.07;118304.9;120512.69;695.56843;
BEQUANT;BTC;USD;13;2025-10-01 00:00:00+00:00;114180.23;118590.3;113971.2;118590.3;538.41286;
BEQUANT;BTC;USD;13;2025-09-30 00:00:00+00:00;114262.92;114727.32;112702.82;114050.37;534.74618;
BEQUANT;BTC;USD;13;2025-09-29 00:00:00+00:00;112118.59;114402.28;111575.64;114402.28;465.63059;
BEQUANT;BTC;USD;13;2025-09-28 00:00:00+00:00;109638.3;112317.43;109193.19;112085.04;288.18222;
BEQUANT;BTC;USD;13;2025-09-27 00:00:00+00:00;109614.61;109707.51;109088.91;109643.37;235.46817;
BEQUANT;BTC;USD;13;2025-09-26 00:00:00+00:00;108961.62;110267.8;108689.71;109651.63;526.15406;
BEQUANT;BTC;USD;13;2025-09-25 00:00:00+00:00;113291.16;113485.94;108642.48;108964.22;587.29026;
BEQUANT;BTC;USD;13;2025-09-24 00:00:00+00:00;112000.54;113911.12;111055.0;113293.99;288.66041;
BEQUANT;BTC;USD;13;2025-09-23 00:00:00+00:00;112643.68;113256.01;111484.04;112012.01;426.74281;
BEQUANT;BTC;USD;13;2025-09-22 00:00:00+00:00;115206.79;115371.51;111782.61;112640.25;594.20428;
BEQUANT;BTC;USD;13;2025-09-21 00:00:00+00:00;115687.91;115788.54;115198.99;115257.56;170.09902;
BEQUANT;BTC;USD;13;2025-09-20 00:00:00+00:00;115615.25;116107.66;115423.08;115684.55;168.36909;
BEQUANT;BTC;USD;13;2025-09-19 00:00:00+00:00;117087.38;117442.57;115116.85;115633.25;324.68704;
BEQUANT;BTC;USD;13;2025-09-18 00:00:00+00:00;116345.65;117844.97;116166.73;117108.72;466.14934;
BEQUANT;BTC;USD;13;2025-09-17 00:00:00+00:00;116825.65;117275.08;114869.45;116435.56;534.45726;
BEQUANT;BTC;USD;13;2025-09-16 00:00:00+00:00;115341.31;116938.37;114835.95;116749.64;419.18259;
BEQUANT;BTC;USD;13;2025-09-15 00:00:00+00:00;115196.48;116697.62;114414.79;115415.81;399.45502;
BEQUANT;BTC;USD;13;2025-09-14 00:00:00+00:00;115934.19;116185.34;115171.04;115390.91;222.44164;
BEQUANT;BTC;USD;13;2025-09-13 00:00:00+00:00;116019.68;116270.26;115198.49;115926.89;256.5494;
BEQUANT;BTC;USD;13;2025-09-12 00:00:00+00:00;115500.0;116615.05;114804.27;116041.38;496.28552;
BEQUANT;BTC;USD;13;2025-09-11 00:00:00+00:00;113941.23;115472.93;113450.23;115472.93;507.43403;
BEQUANT;BTC;USD;13;2025-09-10 00:00:00+00:00;111539.71;114282.2;110936.15;113933.05;476.80076;
BEQUANT;BTC;USD;13;2025-09-09 00:00:00+00:00;112082.79;113230.81;110789.03;111504.56;380.03325;
BEQUANT;BTC;USD;13;2025-09-08 00:00:00+00:00;111123.54;112862.76;110642.67;112078.99;366.07963;
BEQUANT;BTC;USD;13;2025-09-07 00:00:00+00:00;110187.84;111589.16;110181.19;111155.69;223.27646;
BEQUANT;BTC;USD;13;2025-09-06 00:00:00+00:00;110667.24;111265.13;110008.27;110192.01;221.134;
BEQUANT;BTC;USD;13;2025-09-05 00:00:00+00:00;110771.35;113300.36;110308.79;110634.88;487.24674;
BEQUANT;BTC;USD;13;2025-09-04 00:00:00+00:00;111767.28;112175.06;109370.89;110701.21;334.08456;
BEQUANT;BTC;USD;13;2025-09-03 00:00:00+00:00;111229.83;112518.05;110578.42;111643.36;313.00202;
BEQUANT;BTC;USD;13;2025-09-02 00:00:00+00:00;109269.33;111724.71;108458.1;111190.1;516.41053;
BEQUANT;BTC;USD;13;2025-09-01 00:00:00+00:00;108245.35;109856.86;107277.48;109232.23;385.38025;
BEQUANT;BTC;USD;13;2025-08-31 00:00:00+00:00;108818.22;109461.33;108105.89;108208.03;246.40219;
BEQUANT;BTC;USD;13;2025-08-30 00:00:00+00:00;108284.11;108883.66;107393.23;108817.37;303.28679;
BEQUANT;BTC;USD;13;2025-08-29 00:00:00+00:00;112535.93;112593.42;107552.22;108347.81;563.656;
BEQUANT;BTC;USD;13;2025-08-28 00:00:00+00:00;111259.09;113400.0;110915.17;112560.06;362.92351;
BEQUANT;BTC;USD;13;2025-08-27 00:00:00+00:00;111674.38;112586.79;110422.56;111218.2;358.43975;
BEQUANT;BTC;USD;13;2025-08-26 00:00:00+00:00;110083.01;112366.56;108686.86;111766.17;506.91751;
BEQUANT;BTC;USD;13;2025-08-25 00:00:00+00:00;113503.19;113608.06;109371.78;110187.53;881.02832;
BEQUANT;BTC;USD;13;2025-08-24 00:00:00+00:00;115388.48;115580.97;110757.62;113488.91;501.94395;
BEQUANT;BTC;USD;13;2025-08-23 00:00:00+00:00;116931.76;117022.31;114591.41;115443.68;309.91962;
BEQUANT;BTC;USD;13;2025-08-22 00:00:00+00:00;112588.92;117392.59;111663.66;116947.74;583.77109;
BEQUANT;BTC;USD;13;2025-08-21 00:00:00+00:00;114184.51;114733.26;112021.99;112446.91;368.02436;
BEQUANT;BTC;USD;13;2025-08-20 00:00:00+00:00;112856.68;114597.96;112428.58;114266.8;408.98206;
BEQUANT;BTC;USD;13;2025-08-19 00:00:00+00:00;116227.87;116671.62;112785.72;112878.74;447.71335;
BEQUANT;BTC;USD;13;2025-08-18 00:00:00+00:00;117361.55;117526.95;114636.27;116210.18;466.78107;
BEQUANT;BTC;USD;13;2025-08-17 00:00:00+00:00;117316.92;118500.0;117183.81;117400.35;197.52119;
BEQUANT;BTC;USD;13;2025-08-16 00:00:00+00:00;117293.97;117901.06;117200.0;117403.11;223.88119;
BEQUANT;BTC;USD;13;2025-08-15 00:00:00+00:00;118326.95;119206.2;116826.55;117324.32;417.24884;
BEQUANT;BTC;USD;13;2025-08-14 00:00:00+00:00;123299.94;124460.19;117300.0;118252.02;796.6633;
BEQUANT;BTC;USD;13;2025-08-13 00:00:00+00:00;120104.54;123600.0;118952.78;123303.67;620.60498;
BEQUANT;BTC;USD;13;2025-08-12 00:00:00+00:00;118659.56;120309.95;118220.37;120163.82;430.30519;
BEQUANT;BTC;USD;13;2025-08-11 00:00:00+00:00;119303.65;122311.76;118260.3;118672.96;598.48839;
BEQUANT;BTC;USD;13;2025-08-10 00:00:00+00:00;116463.6;119297.45;116463.6;119286.72;422.10742;
BEQUANT;BTC;USD;13;2025-08-09 00:00:00+00:00;116665.05;117866.8;116363.63;116472.41;242.2825;
BEQUANT;BTC;USD;13;2025-08-08 00:00:00+00:00;117475.23;117634.13;115918.62;116674.99;298.69322;
BEQUANT;BTC;USD;13;2025-08-07 00:00:00+00:00;114980.44;117618.95;114264.48;117452.01;296.6521;
BEQUANT;BTC;USD;13;2025-08-06 00:00:00+00:00;114057.83;115701.28;113388.73;114991.69;320.09145;
BEQUANT;BTC;USD;13;2025-08-05 00:00:00+00:00;115051.66;115070.05;112723.8;114137.28;361.39819;
BEQUANT;BTC;USD;13;2025-08-04 00:00:00+00:00;114230.3;115705.08;114109.04;115092.14;334.06317;
BEQUANT;BTC;USD;13;2025-08-03 00:00:00+00:00;112721.03;114756.17;112000.0;114214.05;243.57367;
BEQUANT;BTC;USD;13;2025-08-02 00:00:00+00:00;113207.72;114059.51;112030.43;112549.83;382.90502;
BEQUANT;BTC;USD;13;2025-08-01 00:00:00+00:00;115716.41;116027.52;112733.21;113392.7;843.26502;
BEQUANT;BTC;USD;13;2025-07-31 00:00:00+00:00;117829.73;118917.46;115512.64;115773.68;368.71503;
BEQUANT;BTC;USD;13;2025-07-30 00:00:00+00:00;117870.32;118741.94;115843.11;117831.15;353.344;
BEQUANT;BTC;USD;13;2025-07-29 00:00:00+00:00;118059.85;119242.07;117012.04;117950.46;314.9738;
BEQUANT;BTC;USD;13;2025-07-28 00:00:00+00:00;119356.64;119762.31;117465.58;118060.09;349.96246;
BEQUANT;BTC;USD;13;2025-07-27 00:00:00+00:00;117924.25;119754.89;117835.97;119418.52;317.80961;
BEQUANT;BTC;USD;13;2025-07-26 00:00:00+00:00;117614.19;118268.8;117148.92;117906.26;352.44569;
BEQUANT;BTC;USD;13;2025-07-25 00:00:00+00:00;118315.4;118449.46;114751.18;117611.16;985.7608;
BEQUANT;BTC;USD;13;2025-07-24 00:00:00+00:00;118692.48;119416.3;117132.77;118302.79;420.13205;
BEQUANT;BTC;USD;13;2025-07-23 00:00:00+00:00;119931.99;120086.06;117332.66;118709.78;507.97958;
BEQUANT;BTC;USD;13;2025-07-22 00:00:00+00:00;117418.32;120214.53;116132.54;119961.73;563.55019;
BEQUANT;BTC;USD;13;2025-07-21 00:00:00+00:00;117133.41;119598.66;116563.58;117398.72;407.42638;
BEQUANT;BTC;USD;13;2025-07-20 00:00:00+00:00;117856.44;118813.41;116509.0;117236.87;233.68781;
BEQUANT;BTC;USD;13;2025-07-19 00:00:00+00:00;117922.19;118486.72;117368.44;117838.67;214.13542;
BEQUANT;BTC;USD;13;2025-07-18 00:00:00+00:00;119213.13;120796.36;116821.63;117913.56;504.42363;
BEQUANT;BTC;USD;13;2025-07-17 00:00:00+00:00;118638.59;120885.24;117508.94;119206.94;445.33926;
BEQUANT;BTC;USD;13;2025-07-16 00:00:00+00:00;117588.17;119995.17;117044.18;118686.83;548.37837;
BEQUANT;BTC;USD;13;2025-07-15 00:00:00+00:00;119805.37;119935.22;115761.33;117793.64;751.52775;
BEQUANT;BTC;USD;13;2025-07-14 00:00:00+00:00;119102.31;123061.22;118908.65;119862.39;667.31006;
BEQUANT;BTC;USD;13;2025-07-13 00:00:00+00:00;117452.2;119433.0;117251.61;119049.02;253.27821;
BEQUANT;BTC;USD;13;2025-07-12 00:00:00+00:00;117555.81;118153.15;116930.23;117414.02;314.33986;
BEQUANT;BTC;USD;13;2025-07-11 00:00:00+00:00;116010.4;118789.52;115275.85;117531.23;936.24775;
BEQUANT;BTC;USD;13;2025-07-10 00:00:00+00:00;111297.91;116682.5;110601.0;115977.34;635.36033;
BEQUANT;BTC;USD;13;2025-07-09 00:00:00+00:00;108919.51;111943.95;108355.14;111236.54;473.74762;
BEQUANT;BTC;USD;13;2025-07-08 00:00:00+00:00;108247.11;109176.46;107485.35;108925.23;235.25731;
BEQUANT;BTC;USD;13;2025-07-07 00:00:00+00:00;109167.89;109646.94;107525.4;108263.67;284.83683;
BEQUANT;BTC;USD;13;2025-07-06 00:00:00+00:00;108199.38;109693.82;107822.03;109204.92;233.43777;
BEQUANT;BTC;USD;13;2025-07-05 00:00:00+00:00;107993.97;108356.99;107804.83;108201.74;149.43889;
BEQUANT;BTC;USD;13;2025-07-04 00:00:00+00:00;109588.21;109703.57;107257.04;108002.06;328.46871;
BEQUANT;BTC;USD;13;2025-07-03 00:00:00+00:00;108849.22;110455.29;108553.68;109603.76;522.2837;
BEQUANT;BTC;USD;13;2025-07-02 00:00:00+00:00;105694.33;109672.0;105130.98;108800.98;539.12932;
BEQUANT;BTC;USD;13;2025-07-01 00:00:00+00:00;107119.21;107542.83;105273.85;105691.77;391.22123;
BEQUANT;BTC;USD;13;2025-06-30 00:00:00+00:00;108384.0;108750.84;106747.14;107174.27;386.86888;
BEQUANT;BTC;USD;13;2025-06-29 00:00:00+00:00;107293.48;108482.67;107189.32;108351.96;257.74074;
BEQUANT;BTC;USD;13;2025-06-28 00:00:00+00:00;107050.36;107538.04;106812.49;107296.62;147.9046;
BEQUANT;BTC;USD;13;2025-06-27 00:00:00+00:00;106947.11;107699.99;106427.91;107068.74;456.01344;
BEQUANT;BTC;USD;13;2025-06-26 00:00:00+00:00;107343.39;108235.26;106613.3;106930.5;447.15564;
BEQUANT;BTC;USD;13;2025-06-25 00:00:00+00:00;106105.99;108085.45;105852.98;107346.66;499.0042;
BEQUANT;BTC;USD;13;2025-06-24 00:00:00+00:00;105322.53;106237.6;104664.06;106034.35;602.03775;
BEQUANT;BTC;USD;13;2025-06-23 00:00:00+00:00;100827.57;106019.43;99652.34;105370.06;706.27556;
BEQUANT;BTC;USD;13;2025-06-22 00:00:00+00:00;102545.24;103305.79;98234.7;100974.24;844.89291;
BEQUANT;BTC;USD;13;2025-06-21 00:00:00+00:00;103268.82;103989.93;100934.8;102074.79;311.26042;
BEQUANT;BTC;USD;13;2025-06-20 00:00:00+00:00;104625.7;106481.83;102400.0;103302.3;506.70418;
BEQUANT;BTC;USD;13;2025-06-19 00:00:00+00:00;104930.55;105200.0;103935.54;104665.43;264.65315;
BEQUANT;BTC;USD;13;2025-06-18 00:00:00+00:00;104576.48;105525.92;103566.24;104818.59;565.59206;
BEQUANT;BTC;USD;13;2025-06-17 00:00:00+00:00;106621.65;107700.0;103407.9;104581.76;600.66823;
BEQUANT;BTC;USD;13;2025-06-16 00:00:00+00:00;105570.65;109126.4;105034.74;106744.44;511.39103;
BEQUANT;BTC;USD;13;2025-06-15 00:00:00+00:00;105423.99;106090.64;104512.39;105553.67;182.95653;
BEQUANT;BTC;USD;13;2025-06-14 00:00:00+00:00;106090.61;106149.89;104318.88;105422.78;229.67519;
BEQUANT;BTC;USD;13;2025-06-13 00:00:00+00:00;105700.0;106154.99;102700.0;106059.95;752.69254;
BEQUANT;BTC;USD;13;2025-06-12 00:00:00+00:00;108662.0;108776.7;105800.0;105901.18;505.55492;
BEQUANT;BTC;USD;13;2025-06-11 00:00:00+00:00;110223.63;110333.97;108110.0;108665.26;413.61359;
BEQUANT;BTC;USD;13;2025-06-10 00:00:00+00:00;110266.98;110337.24;108335.72;110235.44;553.35978;
BEQUANT;BTC;USD;13;2025-06-09 00:00:00+00:00;105695.46;110478.85;105325.96;110254.11;556.79288;
BEQUANT;BTC;USD;13;2025-06-08 00:00:00+00:00;105551.93;106448.09;105012.9;105721.92;241.53605;
BEQUANT;BTC;USD;13;2025-06-07 00:00:00+00:00;104309.31;105882.5;103950.0;105543.96;311.68892;
BEQUANT;BTC;USD;13;2025-06-06 00:00:00+00:00;101467.71;105287.28;101133.29;104309.31;577.44147;
BEQUANT;BTC;USD;13;2025-06-05 00:00:00+00:00;104681.32;105913.29;100426.8;101511.97;730.00108;
BEQUANT;BTC;USD;13;2025-06-04 00:00:00+00:00;105365.83;105956.84;104187.9;104709.14;460.2975;
BEQUANT;BTC;USD;13;2025-06-03 00:00:00+00:00;105835.96;106754.12;104900.01;105373.97;468.72125;
BEQUANT;BTC;USD;13;2025-06-02 00:00:00+00:00;105643.58;105937.73;103700.01;105837.04;356.30682;
