exchange;first_currency;second_currency;exchange_pair_id;time;open;high;low;close;volume;market_cap
BEQUANT;NEO;USD;7;2025-05-12 00:00:00+00:00;7.08912;8.31209;6.26181;6.68288;566063.9;
BEQUANT;NEO;USD;7;2025-05-05 00:00:00+00:00;5.60265;7.60192;5.14704;7.10227;742408.72;
BEQUANT;NEO;USD;7;2025-04-28 00:00:00+00:00;6.19145;6.40816;5.55314;5.60312;517138.97;
BEQUANT;NEO;USD;7;2025-04-21 00:00:00+00:00;5.58029;6.64825;5.33793;6.19561;748996.99;
BEQUANT;NEO;USD;7;2025-04-14 00:00:00+00:00;5.26229;5.80133;5.07995;5.57865;494615.97;
BEQUANT;NEO;USD;7;2025-04-07 00:00:00+00:00;4.73446;5.93596;4.30637;5.26913;1273521.5;
BEQUANT;NEO;USD;7;2025-03-31 00:00:00+00:00;5.90519;5.95094;4.40704;4.73198;1774854.88;
BEQUANT;NEO;USD;7;2025-03-24 00:00:00+00:00;8.07675;8.43037;5.84914;5.92242;789026.73;
BEQUANT;NEO;USD;7;2025-03-17 00:00:00+00:00;7.76625;8.74445;7.76438;8.0999;326489.9;
BEQUANT;NEO;USD;7;2025-03-10 00:00:00+00:00;7.96724;8.39862;6.96253;7.7568;431414.93;
BEQUANT;NEO;USD;7;2025-03-03 00:00:00+00:00;10.13371;10.25665;7.86956;7.9575;356273.71;
BEQUANT;NEO;USD;7;2025-02-24 00:00:00+00:00;10.60101;10.6602;8.69349;10.26112;385207.21;
BEQUANT;NEO;USD;7;2025-02-17 00:00:00+00:00;10.86757;11.29234;10.1333;10.6035;200171.27;
BEQUANT;NEO;USD;7;2025-02-10 00:00:00+00:00;10.51157;11.77295;10.20753;10.89752;231968.94;
BEQUANT;NEO;USD;7;2025-02-03 00:00:00+00:00;11.36866;11.96679;8.60117;10.49403;295065.56;
BEQUANT;NEO;USD;7;2025-01-27 00:00:00+00:00;13.66157;15.38518;10.82599;11.47713;336430.42;
BEQUANT;NEO;USD;7;2025-01-20 00:00:00+00:00;14.08444;15.71099;13.58533;13.68186;256076.67;
BEQUANT;NEO;USD;7;2025-01-13 00:00:00+00:00;14.80913;17.26508;13.26343;14.08631;298172.74;
BEQUANT;NEO;USD;7;2025-01-06 00:00:00+00:00;15.94582;17.10087;13.80507;14.81544;289403.41;
BEQUANT;NEO;USD;7;2024-12-30 00:00:00+00:00;13.96117;16.37146;13.27688;15.9523;223530.64;
BEQUANT;NEO;USD;7;2024-12-23 00:00:00+00:00;13.94272;15.5;13.66245;14.00543;78726.2;
BEQUANT;NEO;USD;7;2024-12-16 00:00:00+00:00;18.4956;19.43911;12.56618;13.94688;74073.59;
BEQUANT;NEO;USD;7;2024-12-09 00:00:00+00:00;21.27273;21.43182;14.80454;18.41524;267722.24;
BEQUANT;NEO;USD;7;2024-12-02 00:00:00+00:00;16.32455;26.12591;15.74228;21.26349;410736.44;
BEQUANT;NEO;USD;7;2024-11-25 00:00:00+00:00;15.1579;16.51911;13.27158;16.31322;194851.7;
BEQUANT;NEO;USD;7;2024-11-18 00:00:00+00:00;12.06861;16.05197;11.93179;15.41622;314594.12;
BEQUANT;NEO;USD;7;2024-11-11 00:00:00+00:00;11.4887;13.34587;10.58084;12.05866;281637.35;
BEQUANT;NEO;USD;7;2024-11-04 00:00:00+00:00;9.03534;11.90422;8.63358;11.48017;168455.17;
BEQUANT;NEO;USD;7;2024-10-28 00:00:00+00:00;9.54015;10.2799;8.80776;9.06173;86503.96;
BEQUANT;NEO;USD;7;2024-10-21 00:00:00+00:00;10.98267;11.09499;9.09755;9.54015;115245.9;
BEQUANT;NEO;USD;7;2024-10-14 00:00:00+00:00;10.41947;10.98364;10.26252;10.9683;98920.81;
BEQUANT;NEO;USD;7;2024-10-07 00:00:00+00:00;10.35547;11.00957;9.84331;10.41393;110246.87;
BEQUANT;NEO;USD;7;2024-09-30 00:00:00+00:00;10.83371;11.70882;9.35423;10.35292;158784.09;
BEQUANT;NEO;USD;7;2024-09-23 00:00:00+00:00;10.07651;11.20991;9.87901;10.83045;76372.67;
BEQUANT;NEO;USD;7;2024-09-16 00:00:00+00:00;9.27384;10.60171;8.94132;10.07751;78939.15;
BEQUANT;NEO;USD;7;2024-09-09 00:00:00+00:00;9.36601;9.85126;9.17646;9.27416;69329.24;
BEQUANT;NEO;USD;7;2024-09-02 00:00:00+00:00;9.18546;9.98025;8.6802;9.3507;73876.27;
BEQUANT;NEO;USD;7;2024-08-26 00:00:00+00:00;10.73892;10.81494;9.12454;9.19947;92626.92;
BEQUANT;NEO;USD;7;2024-08-19 00:00:00+00:00;9.19647;11.17667;9.1625;10.72099;145973.86;
BEQUANT;NEO;USD;7;2024-08-12 00:00:00+00:00;9.33953;10.15249;9.02146;9.21131;131801.71;
BEQUANT;NEO;USD;7;2024-08-05 00:00:00+00:00;9.15345;10.01188;7.5698;9.32272;253683.92;
BEQUANT;NEO;USD;7;2024-07-29 00:00:00+00:00;11.55242;11.97846;8.89821;9.14834;105604.48;
BEQUANT;NEO;USD;7;2024-07-22 00:00:00+00:00;12.02379;12.13244;10.68776;11.5499;104983.07;
BEQUANT;NEO;USD;7;2024-07-15 00:00:00+00:00;10.76975;12.12121;10.75226;12.01976;164032.26;
BEQUANT;NEO;USD;7;2024-07-08 00:00:00+00:00;9.27057;11.16301;8.80207;10.75359;137574.49;
BEQUANT;NEO;USD;7;2024-07-01 00:00:00+00:00;11.61399;11.76319;8.47787;9.27281;149566.67;
BEQUANT;NEO;USD;7;2024-06-24 00:00:00+00:00;10.91747;11.9204;10.52106;11.61153;113984.33;
BEQUANT;NEO;USD;7;2024-06-17 00:00:00+00:00;12.74468;13.29294;10.25897;10.92336;195789.32;
BEQUANT;NEO;USD;7;2024-06-10 00:00:00+00:00;13.47273;13.84138;12.18049;12.74325;165515.73;
BEQUANT;NEO;USD;7;2024-06-03 00:00:00+00:00;14.44473;15.37077;12.19948;13.49637;150520.9;
BEQUANT;NEO;USD;7;2024-05-27 00:00:00+00:00;15.34811;16.10161;14.37658;14.47712;164851.15;
BEQUANT;NEO;USD;7;2024-05-20 00:00:00+00:00;14.77045;16.57982;14.42145;15.34883;219151.07;
BEQUANT;NEO;USD;7;2024-05-13 00:00:00+00:00;15.25891;15.81163;14.2563;14.78061;195404.73;
BEQUANT;NEO;USD;7;2024-05-06 00:00:00+00:00;16.72467;17.24477;14.73274;15.24811;237990.73;
BEQUANT;NEO;USD;7;2024-04-29 00:00:00+00:00;18.19244;19.47798;15.31485;16.72015;420763.26;
BEQUANT;NEO;USD;7;2024-04-22 00:00:00+00:00;19.28263;20.60096;17.00686;18.1901;371200.91;
BEQUANT;NEO;USD;7;2024-04-15 00:00:00+00:00;20.97894;23.26263;16.279;19.20565;735065.94;
BEQUANT;NEO;USD;7;2024-04-08 00:00:00+00:00;15.38919;23.8248;14.78409;20.97555;888862.41;
BEQUANT;NEO;USD;7;2024-04-01 00:00:00+00:00;16.53353;16.78902;13.93995;15.39155;185429.88;
BEQUANT;NEO;USD;7;2024-03-25 00:00:00+00:00;15.18144;16.97835;15.04819;16.53834;201253.32;
BEQUANT;NEO;USD;7;2024-03-18 00:00:00+00:00;15.45265;15.51053;12.82871;15.17879;229001.77;
BEQUANT;NEO;USD;7;2024-03-11 00:00:00+00:00;16.9737;18.47207;14.06141;15.45095;259622.93;
BEQUANT;NEO;USD;7;2024-03-04 00:00:00+00:00;16.41338;19.18571;14.35345;16.97193;341545.67;
BEQUANT;NEO;USD;7;2024-02-26 00:00:00+00:00;12.8096;17.55112;12.16056;16.3953;309290.57;
BEQUANT;NEO;USD;7;2024-02-19 00:00:00+00:00;12.9032;13.0598;11.87276;12.83669;122354.91;
BEQUANT;NEO;USD;7;2024-02-12 00:00:00+00:00;11.72431;13.66987;11.53787;12.90522;163411.18;
BEQUANT;NEO;USD;7;2024-02-05 00:00:00+00:00;10.84232;11.97215;10.63746;11.72593;127501.09;
BEQUANT;NEO;USD;7;2024-01-29 00:00:00+00:00;10.79822;12.03956;10.67;10.83976;290248.53;
BEQUANT;NEO;USD;7;2024-01-22 00:00:00+00:00;11.64574;11.74216;9.82901;10.81374;141589.09;
BEQUANT;NEO;USD;7;2024-01-15 00:00:00+00:00;11.9176;12.63964;10.80364;11.62071;184729.47;
BEQUANT;NEO;USD;7;2024-01-08 00:00:00+00:00;11.25975;13.33733;10.54106;11.89792;365399.09;
BEQUANT;NEO;USD;7;2024-01-01 00:00:00+00:00;13.94532;14.82943;11.13678;11.25185;299732.25;
BEQUANT;NEO;USD;7;2023-12-25 00:00:00+00:00;13.64616;14.89725;12.85;13.97422;241834.49;
BEQUANT;NEO;USD;7;2023-12-18 00:00:00+00:00;12.82549;14.89368;11.76271;13.64138;354247.98;
BEQUANT;NEO;USD;7;2023-12-11 00:00:00+00:00;12.99809;13.74269;11.05505;12.82253;590980.46;
BEQUANT;NEO;USD;7;2023-12-04 00:00:00+00:00;12.18024;13.35714;11.67143;12.99838;587876.44;
BEQUANT;NEO;USD;7;2023-11-27 00:00:00+00:00;10.89688;12.65281;10.46649;12.19096;412608.03;
BEQUANT;NEO;USD;7;2023-11-20 00:00:00+00:00;11.28606;11.45012;10.03111;10.88802;305973.1;
BEQUANT;NEO;USD;7;2023-11-13 00:00:00+00:00;12.54257;12.88783;10.4583;11.32856;513074.83;
BEQUANT;NEO;USD;7;2023-11-06 00:00:00+00:00;13.17572;15.10175;11.09074;12.54633;584107.65;
BEQUANT;NEO;USD;7;2023-10-30 00:00:00+00:00;9.13956;15.42829;8.41709;13.18025;1602304.34;
BEQUANT;NEO;USD;7;2023-10-23 00:00:00+00:00;7.19283;9.79911;7.18836;9.13262;3002251.63;
BEQUANT;NEO;USD;7;2023-10-16 00:00:00+00:00;6.88547;7.31666;6.48245;7.19668;802628.05;
BEQUANT;NEO;USD;7;2023-10-09 00:00:00+00:00;7.17155;7.17155;6.60754;6.88569;454630.23;
BEQUANT;NEO;USD;7;2023-10-02 00:00:00+00:00;7.60957;7.65163;6.90574;7.16894;653301.38;
BEQUANT;NEO;USD;7;2023-09-25 00:00:00+00:00;7.26008;7.65881;7.07531;7.60936;777522.25;
BEQUANT;NEO;USD;7;2023-09-18 00:00:00+00:00;7.15353;7.76817;7.09113;7.25359;1130665.09;
BEQUANT;NEO;USD;7;2023-09-11 00:00:00+00:00;7.11456;7.4746;6.81539;7.15747;859529.07;
BEQUANT;NEO;USD;7;2023-09-04 00:00:00+00:00;7.00091;8.08519;6.90453;7.1232;1426761.92;
BEQUANT;NEO;USD;7;2023-08-28 00:00:00+00:00;7.23938;7.53786;6.83827;7.00064;719981.93;
BEQUANT;NEO;USD;7;2023-08-21 00:00:00+00:00;7.20679;7.40224;6.75878;7.24405;761075.1;
BEQUANT;NEO;USD;7;2023-08-14 00:00:00+00:00;8.46162;8.59777;6.31932;7.20089;973461.63;
BEQUANT;NEO;USD;7;2023-08-07 00:00:00+00:00;8.48292;8.62844;8.23929;8.46399;675465.44;
BEQUANT;NEO;USD;7;2023-07-31 00:00:00+00:00;8.8643;9.01324;8.26084;8.47883;1005782.62;
BEQUANT;NEO;USD;7;2023-07-24 00:00:00+00:00;9.08337;9.09962;8.41724;8.86144;1009776.9;
BEQUANT;NEO;USD;7;2023-07-17 00:00:00+00:00;9.08999;9.68778;8.80893;9.09;884182.43;
BEQUANT;NEO;USD;7;2023-07-10 00:00:00+00:00;8.94349;9.79461;8.66111;9.0901;601253.37;
BEQUANT;NEO;USD;7;2023-07-03 00:00:00+00:00;9.63053;9.84351;8.77359;8.94211;815260.23;
BEQUANT;NEO;USD;7;2023-06-26 00:00:00+00:00;9.12191;10.73376;8.22682;9.62628;1495940.86;
BEQUANT;NEO;USD;7;2023-06-19 00:00:00+00:00;7.69123;9.56354;7.59149;9.11725;950159.18;
BEQUANT;NEO;USD;7;2023-06-12 00:00:00+00:00;7.77911;8.07155;7.32324;7.69633;657756.45;
BEQUANT;NEO;USD;7;2023-06-05 00:00:00+00:00;10.38335;10.39142;6.84358;7.77672;1192453.53;
BEQUANT;NEO;USD;7;2023-05-29 00:00:00+00:00;10.87089;11.51197;9.92591;10.37894;1292960.98;
BEQUANT;NEO;USD;7;2023-05-22 00:00:00+00:00;9.12774;10.9373;9.05098;10.87215;1577266.15;
BEQUANT;NEO;USD;7;2023-05-15 00:00:00+00:00;9.0783;9.55239;8.9279;9.10813;544837.8;
BEQUANT;NEO;USD;7;2023-05-08 00:00:00+00:00;9.87514;9.92664;8.68277;9.09502;705875.75;
BEQUANT;NEO;USD;7;2023-05-01 00:00:00+00:00;10.54234;10.63567;8.67088;9.86757;585311.43;
BEQUANT;NEO;USD;7;2023-04-24 00:00:00+00:00;11.10431;11.39571;10.17121;10.52805;488357.44;
BEQUANT;NEO;USD;7;2023-04-17 00:00:00+00:00;13.55401;13.68509;10.76114;11.11553;963777.43;
BEQUANT;NEO;USD;7;2023-04-10 00:00:00+00:00;12.16083;14.12607;11.83448;13.54699;932619.64;
BEQUANT;NEO;USD;7;2023-04-03 00:00:00+00:00;12.09922;12.91734;11.57572;12.16618;1020209.01;
BEQUANT;NEO;USD;7;2023-03-27 00:00:00+00:00;12.29122;13.26647;11.83631;12.08977;1065811.67;
BEQUANT;NEO;USD;7;2023-03-20 00:00:00+00:00;13.28871;13.69477;11.19501;12.29633;536052.16;
BEQUANT;NEO;USD;7;2023-03-13 00:00:00+00:00;10.28956;13.51815;10.09294;13.28625;691438.19;
BEQUANT;NEO;USD;7;2023-03-06 00:00:00+00:00;12.01104;12.39971;9.09385;10.26039;381341.44;
BEQUANT;NEO;USD;7;2023-02-27 00:00:00+00:00;12.46239;13.78214;11.02446;12.04903;403637.07;
BEQUANT;NEO;USD;7;2023-02-20 00:00:00+00:00;10.41477;15.6023;10.26737;12.43354;3668005.97;
BEQUANT;NEO;USD;7;2023-02-13 00:00:00+00:00;8.57969;11.18128;8.11126;10.44052;1215750.92;
BEQUANT;NEO;USD;7;2023-02-06 00:00:00+00:00;8.85104;10.32682;8.50716;8.58427;1583834.72;
BEQUANT;NEO;USD;7;2023-01-30 00:00:00+00:00;8.40322;9.33118;7.84701;8.85723;1361571.23;
BEQUANT;NEO;USD;7;2023-01-23 00:00:00+00:00;8.00716;8.47289;7.5459;8.40341;779161.74;
BEQUANT;NEO;USD;7;2023-01-16 00:00:00+00:00;7.73793;8.19442;7.09826;8.0071;1124620.55;
BEQUANT;NEO;USD;7;2023-01-09 00:00:00+00:00;6.7407;8.08814;6.67832;7.73981;1665443.89;
BEQUANT;NEO;USD;7;2023-01-02 00:00:00+00:00;6.38639;6.77169;6.29327;6.74107;999310.73;
BEQUANT;NEO;USD;7;2022-12-26 00:00:00+00:00;6.25462;6.42273;5.95456;6.38547;872793.21;
BEQUANT;NEO;USD;7;2022-12-19 00:00:00+00:00;6.74148;6.80553;6.1371;6.25461;535927.55;
BEQUANT;NEO;USD;7;2022-12-12 00:00:00+00:00;7.22677;7.48519;6.39869;6.73017;1120684.69;
BEQUANT;NEO;USD;7;2022-12-05 00:00:00+00:00;6.90396;7.39606;6.72306;7.22542;892543.71;
BEQUANT;NEO;USD;7;2022-11-28 00:00:00+00:00;6.84077;7.02;6.50177;6.90905;705107.21;
BEQUANT;NEO;USD;7;2022-11-21 00:00:00+00:00;6.46568;7.04508;6.24284;6.83802;802209.4;
BEQUANT;NEO;USD;7;2022-11-14 00:00:00+00:00;6.64994;6.97113;6.19434;6.46584;923181.02;
BEQUANT;NEO;USD;7;2022-11-07 00:00:00+00:00;8.55195;8.82005;6.0;6.6547;2242759.11;
BEQUANT;NEO;USD;7;2022-10-31 00:00:00+00:00;8.58523;9.19172;8.07154;8.55417;1697220.44;
BEQUANT;NEO;USD;7;2022-10-24 00:00:00+00:00;8.54392;8.95788;8.14073;8.58939;2053902.59;
BEQUANT;NEO;USD;7;2022-10-17 00:00:00+00:00;7.87252;8.68923;7.53527;8.53392;1431716.69;
BEQUANT;NEO;USD;7;2022-10-10 00:00:00+00:00;8.52986;8.61708;7.32604;7.87353;1019047.47;
BEQUANT;NEO;USD;7;2022-10-03 00:00:00+00:00;8.49483;8.98789;8.37976;8.53383;1050990.67;
BEQUANT;NEO;USD;7;2022-09-26 00:00:00+00:00;8.26237;9.62245;8.06781;8.50534;2050489.11;
BEQUANT;NEO;USD;7;2022-09-19 00:00:00+00:00;8.22055;8.7235;7.95826;8.26536;1871830.53;
BEQUANT;NEO;USD;7;2022-09-12 00:00:00+00:00;9.79376;10.2588;8.12235;8.23111;2134636.85;
BEQUANT;NEO;USD;7;2022-09-05 00:00:00+00:00;9.5021;10.10499;8.348;9.80676;2092089.07;
BEQUANT;NEO;USD;7;2022-08-29 00:00:00+00:00;8.8719;9.57662;8.75945;9.50092;1551225.93;
BEQUANT;NEO;USD;7;2022-08-22 00:00:00+00:00;9.85565;10.29166;8.8341;8.85563;1507536.37;
BEQUANT;NEO;USD;7;2022-08-15 00:00:00+00:00;11.51911;11.85714;9.28929;9.85782;1601305.61;
BEQUANT;NEO;USD;7;2022-08-08 00:00:00+00:00;11.45844;12.54191;10.74113;11.51513;1455302.47;
BEQUANT;NEO;USD;7;2022-08-01 00:00:00+00:00;10.98422;11.92364;10.5179;11.45992;1607879.09;
BEQUANT;NEO;USD;7;2022-07-25 00:00:00+00:00;10.26451;12.04965;8.82287;10.98549;2287471.22;
BEQUANT;NEO;USD;7;2022-07-18 00:00:00+00:00;9.32535;11.38418;9.29054;10.25535;2209852.7;
BEQUANT;NEO;USD;7;2022-07-11 00:00:00+00:00;9.26043;9.62665;7.81805;9.32457;1391839.94;
BEQUANT;NEO;USD;7;2022-07-04 00:00:00+00:00;8.28577;9.58887;8.03983;9.25456;1134770.1;
BEQUANT;NEO;USD;7;2022-06-27 00:00:00+00:00;9.48154;9.91509;7.94161;8.28334;1013107.39;
BEQUANT;NEO;USD;7;2022-06-20 00:00:00+00:00;9.07216;10.19148;8.69217;9.49932;786964.97;
BEQUANT;NEO;USD;7;2022-06-13 00:00:00+00:00;11.70906;12.21312;7.94036;9.07507;1429518.03;
BEQUANT;NEO;USD;7;2022-06-06 00:00:00+00:00;11.45971;13.38835;10.05278;11.58774;986648.97;
BEQUANT;NEO;USD;7;2022-05-30 00:00:00+00:00;10.6445;12.36814;10.57619;11.45388;359839.18;
BEQUANT;NEO;USD;7;2022-05-23 00:00:00+00:00;10.84217;12.60762;10.11531;10.64224;477841.1;
BEQUANT;NEO;USD;7;2022-05-16 00:00:00+00:00;11.02579;11.20055;9.54876;10.85924;196702.56;
BEQUANT;NEO;USD;7;2022-05-09 00:00:00+00:00;15.92055;16.32292;8.38266;11.02274;844070.03;
BEQUANT;NEO;USD;7;2022-05-02 00:00:00+00:00;17.65991;19.5688;15.72596;15.90898;172718.32;
BEQUANT;NEO;USD;7;2022-04-25 00:00:00+00:00;20.20216;20.43073;16.42018;17.6539;145291.54;
BEQUANT;NEO;USD;7;2022-04-18 00:00:00+00:00;20.50426;22.62172;19.79752;20.20547;140285.97;
BEQUANT;NEO;USD;7;2022-04-11 00:00:00+00:00;21.58138;22.02843;19.30039;20.50439;157951.5;
BEQUANT;NEO;USD;7;2022-04-04 00:00:00+00:00;28.01495;28.01495;21.54744;21.58619;210141.25;
BEQUANT;NEO;USD;7;2022-03-28 00:00:00+00:00;26.02807;29.63396;25.13319;27.99738;515649.71;
BEQUANT;NEO;USD;7;2022-03-21 00:00:00+00:00;22.73571;26.35335;21.917;26.05184;339869.15;
BEQUANT;NEO;USD;7;2022-03-14 00:00:00+00:00;19.04787;23.76514;18.78707;22.7063;204027.96;
BEQUANT;NEO;USD;7;2022-03-07 00:00:00+00:00;20.49876;21.80024;18.96049;19.04822;208083.51;
BEQUANT;NEO;USD;7;2022-02-28 00:00:00+00:00;19.853;25.36989;19.53203;20.49635;329085.62;
BEQUANT;NEO;USD;7;2022-02-21 00:00:00+00:00;23.05398;24.12029;16.97281;19.896;527041.36;
BEQUANT;NEO;USD;7;2022-02-14 00:00:00+00:00;21.72497;27.37888;20.64961;23.00618;572113.36;
BEQUANT;NEO;USD;7;2022-02-07 00:00:00+00:00;22.53466;25.64487;20.8837;21.71599;399021.83;
BEQUANT;NEO;USD;7;2022-01-31 00:00:00+00:00;19.55874;22.95878;18.59526;22.53562;405305.81;
BEQUANT;NEO;USD;7;2022-01-24 00:00:00+00:00;18.55947;20.20021;16.13;19.56606;346430.07;
BEQUANT;NEO;USD;7;2022-01-17 00:00:00+00:00;25.14417;26.04806;16.1821;18.61262;401603.24;
BEQUANT;NEO;USD;7;2022-01-10 00:00:00+00:00;23.65745;25.93918;21.87307;25.1377;298770.76;
BEQUANT;NEO;USD;7;2022-01-03 00:00:00+00:00;27.00296;27.31832;22.47506;23.65108;464225.32;
BEQUANT;NEO;USD;7;2021-12-27 00:00:00+00:00;29.5775;30.56917;25.01187;27.01862;492500.35;
BEQUANT;NEO;USD;7;2021-12-20 00:00:00+00:00;25.31344;30.04602;24.09471;29.50584;3168163.65;
BEQUANT;NEO;USD;7;2021-12-13 00:00:00+00:00;28.11743;28.75448;24.85919;25.30753;3368663.58;
BEQUANT;NEO;USD;7;2021-12-06 00:00:00+00:00;28.22388;31.60401;26.00613;28.12388;2923617.03;
BEQUANT;NEO;USD;7;2021-11-29 00:00:00+00:00;38.02593;38.98;23.15699;28.20625;3240617.95;
BEQUANT;NEO;USD;7;2021-11-22 00:00:00+00:00;41.58018;41.87798;35.18386;38.03491;2456729.6;
BEQUANT;NEO;USD;7;2021-11-15 00:00:00+00:00;48.46276;49.12786;38.3269;41.68967;2414275.43;
BEQUANT;NEO;USD;7;2021-11-08 00:00:00+00:00;46.33154;53.49724;45.20151;48.43883;3510274.95;
BEQUANT;NEO;USD;7;2021-11-01 00:00:00+00:00;44.6939;47.97744;42.13373;46.31492;3175421.78;
BEQUANT;NEO;USD;7;2021-10-25 00:00:00+00:00;43.77499;46.55729;36.81099;44.64566;2869926.5;
BEQUANT;NEO;USD;7;2021-10-18 00:00:00+00:00;43.14285;47.19323;41.84035;43.75025;2597441.14;
BEQUANT;NEO;USD;7;2021-10-11 00:00:00+00:00;45.19346;46.93773;41.38;43.03502;2464020.99;
BEQUANT;NEO;USD;7;2021-10-04 00:00:00+00:00;44.4223;49.80978;40.26558;45.29317;2231983.78;
BEQUANT;NEO;USD;7;2021-09-27 00:00:00+00:00;38.60744;45.9097;35.49913;44.50678;2345576.87;
BEQUANT;NEO;USD;7;2021-09-20 00:00:00+00:00;48.14132;48.22131;35.7795;38.65849;2964649.24;
BEQUANT;NEO;USD;7;2021-09-13 00:00:00+00:00;51.49805;53.07402;44.12467;48.07995;2551226.44;
BEQUANT;NEO;USD;7;2021-09-06 00:00:00+00:00;65.65581;66.7;43.555;51.68181;5086240.88;
BEQUANT;NEO;USD;7;2021-08-30 00:00:00+00:00;54.49551;66.3492;25.3;65.79548;3747373.93;
BEQUANT;NEO;USD;7;2021-08-23 00:00:00+00:00;55.54336;62.96696;49.63158;54.62886;2678203.45;
BEQUANT;NEO;USD;7;2021-08-16 00:00:00+00:00;58.87811;60.23274;48.6332;55.54175;1479152.5;
BEQUANT;NEO;USD;7;2021-08-09 00:00:00+00:00;45.07651;59.76562;43.46858;58.87903;4134742.59;
BEQUANT;NEO;USD;7;2021-08-02 00:00:00+00:00;42.27828;48.32301;40.7122;45.07816;3545462.88;
BEQUANT;NEO;USD;7;2021-07-26 00:00:00+00:00;30.76744;48.43156;30.59118;42.26357;5280576.45;
BEQUANT;NEO;USD;7;2021-07-19 00:00:00+00:00;29.72857;31.25005;25.05134;30.77566;2782693.19;
BEQUANT;NEO;USD;7;2021-07-12 00:00:00+00:00;34.212;35.25352;28.93794;29.72524;2475075.88;
BEQUANT;NEO;USD;7;2021-07-05 00:00:00+00:00;37.48437;38.422;32.2199;34.14228;2417414.34;
BEQUANT;NEO;USD;7;2021-06-28 00:00:00+00:00;31.95911;38.65981;30.54188;37.51071;5017577.25;
BEQUANT;NEO;USD;7;2021-06-21 00:00:00+00:00;44.6439;44.82525;25.97345;31.93487;5350559.32;
BEQUANT;NEO;USD;7;2021-06-14 00:00:00+00:00;49.17511;51.9216;40.81874;44.65662;2390751.21;
BEQUANT;NEO;USD;7;2021-06-07 00:00:00+00:00;56.72294;58.30693;43.90378;49.1776;3365211.23;
BEQUANT;NEO;USD;7;2021-05-31 00:00:00+00:00;51.22811;62.71826;49.33222;56.65076;3808400.15;
BEQUANT;NEO;USD;7;2021-05-24 00:00:00+00:00;43.25026;66.57014;41.43803;51.52583;4813859.46;
BEQUANT;NEO;USD;7;2021-05-17 00:00:00+00:00;92.86734;92.86734;35.60124;43.07796;4510032.29;
BEQUANT;NEO;USD;7;2021-05-10 00:00:00+00:00;119.58693;121.82102;86.7;92.84138;4187590.88;
BEQUANT;NEO;USD;7;2021-05-03 00:00:00+00:00;106.86165;140.96092;93.73252;119.36988;6754731.57;
BEQUANT;NEO;USD;7;2021-04-26 00:00:00+00:00;79.69286;109.75;78.8206;106.83438;4946509.46;
BEQUANT;NEO;USD;7;2021-04-19 00:00:00+00:00;119.67703;133.43427;73.5;79.61201;11494035.71;
BEQUANT;NEO;USD;7;2021-04-12 00:00:00+00:00;63.83024;120.57;60.67614;119.40423;7834828.57;
BEQUANT;NEO;USD;7;2021-04-05 00:00:00+00:00;54.49738;68.40347;51.61358;63.82941;6092777.78;
BEQUANT;NEO;USD;7;2021-03-29 00:00:00+00:00;44.72053;56.62127;42.55921;54.51296;5809344.87;
BEQUANT;NEO;USD;7;2021-03-22 00:00:00+00:00;42.40113;45.41533;37.50809;44.76013;6524078.13;
BEQUANT;NEO;USD;7;2021-03-15 00:00:00+00:00;39.5891;47.91142;37.29795;42.42751;4205925.95;
BEQUANT;NEO;USD;7;2021-03-08 00:00:00+00:00;39.33051;43.04598;37.8403;39.5929;3933773.86;
BEQUANT;NEO;USD;7;2021-03-01 00:00:00+00:00;35.18689;41.36629;34.98078;39.31299;3878709.49;
BEQUANT;NEO;USD;7;2021-02-22 00:00:00+00:00;54.83386;55.33;31.31591;35.17272;7928036.33;
BEQUANT;NEO;USD;7;2021-02-15 00:00:00+00:00;44.01731;54.95;36.91;54.83488;8118006.57;
BEQUANT;NEO;USD;7;2021-02-08 00:00:00+00:00;24.38525;47.30166;24.0;43.8816;9993528.6;
BEQUANT;NEO;USD;7;2021-02-01 00:00:00+00:00;22.15315;26.37109;21.75502;24.51339;5282888.31;
BEQUANT;NEO;USD;7;2021-01-25 00:00:00+00:00;24.44934;25.21094;20.34468;22.38288;4397691.09;
BEQUANT;NEO;USD;7;2021-01-18 00:00:00+00:00;23.94529;28.83;20.77962;24.41065;6153904.81;
BEQUANT;NEO;USD;7;2021-01-11 00:00:00+00:00;24.91802;26.195;20.24164;23.85187;7731544.52;
BEQUANT;NEO;USD;7;2021-01-04 00:00:00+00:00;16.01886;25.835;14.59087;24.74947;7208291.15;
BEQUANT;NEO;USD;7;2020-12-28 00:00:00+00:00;15.16775;16.26037;13.9369;15.99481;3903488.63;
BEQUANT;NEO;USD;7;2020-12-21 00:00:00+00:00;17.51518;17.79611;12.1758;15.13074;3533541.47;
BEQUANT;NEO;USD;7;2020-12-14 00:00:00+00:00;17.2608;18.7556;16.65719;17.5275;2917547.73;
BEQUANT;NEO;USD;7;2020-12-07 00:00:00+00:00;17.88741;17.88961;15.50533;17.28471;2060469.89;
BEQUANT;NEO;USD;7;2020-11-30 00:00:00+00:00;17.68915;19.31988;17.017;17.87999;2169888.24;
BEQUANT;NEO;USD;7;2020-11-23 00:00:00+00:00;17.19467;21.8;15.83454;17.67832;4083867.11;
BEQUANT;NEO;USD;7;2020-11-16 00:00:00+00:00;15.31194;18.57417;15.14046;17.18934;2187718.54;
